alder,tilflytningskommune,fraflytningskommune,årstal,værdi_m,værdi_k
85-89 år,København,Aarhus,2009,0,1
85-89 år,København,Aarhus,2010,0,2
85-89 år,København,Aarhus,2011,1,2
85-89 år,København,Aarhus,2012,0,0
85-89 år,København,Aarhus,2013,0,0
85-89 år,København,Aarhus,2014,0,0
85-89 år,København,Aarhus,2015,1,0
85-89 år,København,Aarhus,2016,0,1
85-89 år,København,Aarhus,2017,0,0
85-89 år,København,Herning,2006,0,0
85-89 år,København,Herning,2007,0,0
85-89 år,København,Herning,2008,0,0
85-89 år,København,Herning,2009,0,0
85-89 år,København,Herning,2010,0,0
85-89 år,København,Herning,2011,0,0
85-89 år,København,Herning,2012,0,0
85-89 år,København,Herning,2013,0,0
85-89 år,København,Herning,2014,0,0
85-89 år,København,Herning,2015,0,0
85-89 år,København,Herning,2016,0,0
85-89 år,København,Herning,2017,0,0
85-89 år,København,Holstebro,2006,0,0
85-89 år,København,Holstebro,2007,0,0
85-89 år,København,Holstebro,2008,0,0
85-89 år,København,Holstebro,2009,0,0
85-89 år,København,Holstebro,2010,0,0
85-89 år,København,Holstebro,2011,0,0
85-89 år,København,Holstebro,2012,0,0
85-89 år,København,Holstebro,2013,0,0
85-89 år,København,Holstebro,2014,0,0
85-89 år,København,Holstebro,2015,1,0
85-89 år,København,Holstebro,2016,0,1
85-89 år,København,Holstebro,2017,0,0
85-89 år,København,Ikast-Brande,2006,0,0
85-89 år,København,Ikast-Brande,2007,0,0
85-89 år,København,Ikast-Brande,2008,0,0
85-89 år,København,Ikast-Brande,2009,0,0
85-89 år,København,Ikast-Brande,2010,0,0
85-89 år,København,Ikast-Brande,2011,0,0
85-89 år,København,Ikast-Brande,2012,0,0
85-89 år,København,Ikast-Brande,2013,0,0
85-89 år,København,Ikast-Brande,2014,0,1
85-89 år,København,Ikast-Brande,2015,0,0
85-89 år,København,Ikast-Brande,2016,0,0
85-89 år,København,Ikast-Brande,2017,0,0
85-89 år,København,Lemvig,2006,0,0
85-89 år,København,Lemvig,2007,0,0
85-89 år,København,Lemvig,2008,0,0
85-89 år,København,Lemvig,2009,0,0
85-89 år,København,Lemvig,2010,0,0
85-89 år,København,Lemvig,2011,0,0
85-89 år,København,Lemvig,2012,0,0
85-89 år,København,Lemvig,2013,0,1
85-89 år,København,Lemvig,2014,1,0
85-89 år,København,Lemvig,2015,0,0
85-89 år,København,Lemvig,2016,0,0
85-89 år,København,Lemvig,2017,0,0
85-89 år,København,Ringkøbing-Skjern,2006,0,0
85-89 år,København,Ringkøbing-Skjern,2007,0,0
85-89 år,København,Ringkøbing-Skjern,2008,0,0
85-89 år,København,Ringkøbing-Skjern,2009,0,0
85-89 år,København,Ringkøbing-Skjern,2010,0,0
85-89 år,København,Ringkøbing-Skjern,2011,0,0
85-89 år,København,Ringkøbing-Skjern,2012,0,0
85-89 år,København,Ringkøbing-Skjern,2013,0,0
85-89 år,København,Ringkøbing-Skjern,2014,0,0
85-89 år,København,Ringkøbing-Skjern,2015,0,0
85-89 år,København,Ringkøbing-Skjern,2016,0,0
85-89 år,København,Ringkøbing-Skjern,2017,0,0
85-89 år,København,Skive,2006,0,0
85-89 år,København,Skive,2007,0,0
85-89 år,København,Skive,2008,0,0
85-89 år,København,Skive,2009,0,0
85-89 år,København,Skive,2010,0,0
85-89 år,København,Skive,2011,0,0
85-89 år,København,Skive,2012,0,0
85-89 år,København,Skive,2013,0,0
85-89 år,København,Skive,2014,0,0
85-89 år,København,Skive,2015,0,0
85-89 år,København,Skive,2016,0,0
85-89 år,København,Skive,2017,0,0
85-89 år,København,Struer,2006,0,0
85-89 år,København,Struer,2007,0,0
85-89 år,København,Struer,2008,0,0
85-89 år,København,Struer,2009,0,0
85-89 år,København,Struer,2010,0,0
85-89 år,København,Struer,2011,0,0
85-89 år,København,Struer,2012,0,0
85-89 år,København,Struer,2013,0,0
85-89 år,København,Struer,2014,0,0
85-89 år,København,Struer,2015,0,1
85-89 år,København,Struer,2016,0,0
85-89 år,København,Struer,2017,0,0
85-89 år,København,Viborg,2006,0,0
85-89 år,København,Viborg,2007,0,0
85-89 år,København,Viborg,2008,0,1
85-89 år,København,Viborg,2009,0,0
85-89 år,København,Viborg,2010,0,0
85-89 år,København,Viborg,2011,0,0
85-89 år,København,Viborg,2012,0,0
85-89 år,København,Viborg,2013,0,0
85-89 år,København,Viborg,2014,0,0
85-89 år,København,Viborg,2015,0,0
85-89 år,København,Viborg,2016,0,0
85-89 år,København,Viborg,2017,0,0
85-89 år,København,Brønderslev,2006,0,0
85-89 år,København,Brønderslev,2007,0,0
85-89 år,København,Brønderslev,2008,0,0
85-89 år,København,Brønderslev,2009,0,0
85-89 år,København,Brønderslev,2010,0,0
85-89 år,København,Brønderslev,2011,0,0
85-89 år,København,Brønderslev,2012,0,0
85-89 år,København,Brønderslev,2013,0,0
85-89 år,København,Brønderslev,2014,0,0
85-89 år,København,Brønderslev,2015,0,0
85-89 år,København,Brønderslev,2016,0,0
85-89 år,København,Brønderslev,2017,0,0
85-89 år,København,Frederikshavn,2006,0,1
85-89 år,København,Frederikshavn,2007,0,0
85-89 år,København,Frederikshavn,2008,0,0
85-89 år,København,Frederikshavn,2009,0,0
85-89 år,København,Frederikshavn,2010,0,0
85-89 år,København,Frederikshavn,2011,0,0
85-89 år,København,Frederikshavn,2012,0,0
85-89 år,København,Frederikshavn,2013,0,0
85-89 år,København,Frederikshavn,2014,2,0
85-89 år,København,Frederikshavn,2015,0,0
85-89 år,København,Frederikshavn,2016,0,0
85-89 år,København,Frederikshavn,2017,0,0
85-89 år,København,Hjørring,2006,0,0
85-89 år,København,Hjørring,2007,0,0
85-89 år,København,Hjørring,2008,0,0
85-89 år,København,Hjørring,2009,0,0
85-89 år,København,Hjørring,2010,0,0
85-89 år,København,Hjørring,2011,0,0
85-89 år,København,Hjørring,2012,0,0
85-89 år,København,Hjørring,2013,0,0
85-89 år,København,Hjørring,2014,0,0
85-89 år,København,Hjørring,2015,0,0
85-89 år,København,Hjørring,2016,0,1
85-89 år,København,Hjørring,2017,0,0
85-89 år,København,Jammerbugt,2006,0,0
85-89 år,København,Jammerbugt,2007,0,0
85-89 år,København,Jammerbugt,2008,0,0
85-89 år,København,Jammerbugt,2009,0,0
85-89 år,København,Jammerbugt,2010,0,1
85-89 år,København,Jammerbugt,2011,0,0
85-89 år,København,Jammerbugt,2012,0,0
85-89 år,København,Jammerbugt,2013,0,0
85-89 år,København,Jammerbugt,2014,0,0
85-89 år,København,Jammerbugt,2015,0,0
85-89 år,København,Jammerbugt,2016,0,0
85-89 år,København,Jammerbugt,2017,0,0
85-89 år,København,Læsø,2006,0,0
85-89 år,København,Læsø,2007,0,0
85-89 år,København,Læsø,2008,0,0
85-89 år,København,Læsø,2009,0,0
85-89 år,København,Læsø,2010,0,0
85-89 år,København,Læsø,2011,0,0
85-89 år,København,Læsø,2012,0,0
85-89 år,København,Læsø,2013,0,0
85-89 år,København,Læsø,2014,0,0
85-89 år,København,Læsø,2015,0,0
85-89 år,København,Læsø,2016,0,0
85-89 år,København,Læsø,2017,0,0
85-89 år,København,Mariagerfjord,2006,0,0
85-89 år,København,Mariagerfjord,2007,0,0
85-89 år,København,Mariagerfjord,2008,0,0
85-89 år,København,Mariagerfjord,2009,0,0
85-89 år,København,Mariagerfjord,2010,0,0
85-89 år,København,Mariagerfjord,2011,0,0
85-89 år,København,Mariagerfjord,2012,0,0
85-89 år,København,Mariagerfjord,2013,0,0
85-89 år,København,Mariagerfjord,2014,0,0
85-89 år,København,Mariagerfjord,2015,0,0
85-89 år,København,Mariagerfjord,2016,0,1
85-89 år,København,Mariagerfjord,2017,0,0
85-89 år,København,Morsø,2006,0,0
85-89 år,København,Morsø,2007,0,0
85-89 år,København,Morsø,2008,0,0
85-89 år,København,Morsø,2009,0,0
85-89 år,København,Morsø,2010,0,0
85-89 år,København,Morsø,2011,0,0
85-89 år,København,Morsø,2012,0,0
85-89 år,København,Morsø,2013,0,0
85-89 år,København,Morsø,2014,0,0
85-89 år,København,Morsø,2015,0,0
85-89 år,København,Morsø,2016,0,0
85-89 år,København,Morsø,2017,0,0
85-89 år,København,Rebild,2006,0,0
85-89 år,København,Rebild,2007,0,0
85-89 år,København,Rebild,2008,0,0
85-89 år,København,Rebild,2009,0,0
85-89 år,København,Rebild,2010,0,0
85-89 år,København,Rebild,2011,0,0
85-89 år,København,Rebild,2012,0,0
85-89 år,København,Rebild,2013,0,0
85-89 år,København,Rebild,2014,0,0
85-89 år,København,Rebild,2015,0,0
85-89 år,København,Rebild,2016,0,0
85-89 år,København,Rebild,2017,0,0
85-89 år,København,Thisted,2006,0,0
85-89 år,København,Thisted,2007,0,0
85-89 år,København,Thisted,2008,0,0
85-89 år,København,Thisted,2009,0,0
85-89 år,København,Thisted,2010,0,0
85-89 år,København,Thisted,2011,0,0
85-89 år,København,Thisted,2012,0,0
85-89 år,København,Thisted,2013,0,0
85-89 år,København,Thisted,2014,0,0
85-89 år,København,Thisted,2015,0,0
85-89 år,København,Thisted,2016,0,0
85-89 år,København,Thisted,2017,0,0
85-89 år,København,Vesthimmerlands,2006,0,0
85-89 år,København,Vesthimmerlands,2007,0,0
85-89 år,København,Vesthimmerlands,2008,0,0
85-89 år,København,Vesthimmerlands,2009,0,0
85-89 år,København,Vesthimmerlands,2010,0,0
85-89 år,København,Vesthimmerlands,2011,0,0
85-89 år,København,Vesthimmerlands,2012,0,0
85-89 år,København,Vesthimmerlands,2013,0,0
85-89 år,København,Vesthimmerlands,2014,0,0
85-89 år,København,Vesthimmerlands,2015,0,0
85-89 år,København,Vesthimmerlands,2016,0,0
85-89 år,København,Vesthimmerlands,2017,0,0
85-89 år,København,Aalborg,2006,0,0
85-89 år,København,Aalborg,2007,1,0
85-89 år,København,Aalborg,2008,1,1
85-89 år,København,Aalborg,2009,0,0
85-89 år,København,Aalborg,2010,0,1
85-89 år,København,Aalborg,2011,0,0
85-89 år,København,Aalborg,2012,1,3
85-89 år,København,Aalborg,2013,0,0
85-89 år,København,Aalborg,2014,0,1
85-89 år,København,Aalborg,2015,0,0
85-89 år,København,Aalborg,2016,0,2
85-89 år,København,Aalborg,2017,0,0
85-89 år,Frederiksberg,København,2006,2,12
85-89 år,Frederiksberg,København,2007,5,8
85-89 år,Frederiksberg,København,2008,0,2
85-89 år,Frederiksberg,København,2009,2,4
85-89 år,Frederiksberg,København,2010,3,7
85-89 år,Frederiksberg,København,2011,0,3
85-89 år,Frederiksberg,København,2012,1,8
85-89 år,Frederiksberg,København,2013,0,5
85-89 år,Frederiksberg,København,2014,1,4
85-89 år,Frederiksberg,København,2015,5,6
85-89 år,Frederiksberg,København,2016,2,6
85-89 år,Frederiksberg,København,2017,0,3
85-89 år,Frederiksberg,Frederiksberg,2006,0,0
85-89 år,Frederiksberg,Frederiksberg,2007,0,0
85-89 år,Frederiksberg,Frederiksberg,2008,0,0
85-89 år,Frederiksberg,Frederiksberg,2009,0,0
85-89 år,Frederiksberg,Frederiksberg,2010,0,0
85-89 år,Frederiksberg,Frederiksberg,2011,0,0
85-89 år,Frederiksberg,Frederiksberg,2012,0,0
85-89 år,Frederiksberg,Frederiksberg,2013,0,0
85-89 år,Frederiksberg,Frederiksberg,2014,0,0
85-89 år,Frederiksberg,Frederiksberg,2015,0,0
85-89 år,Frederiksberg,Frederiksberg,2016,0,0
85-89 år,Frederiksberg,Frederiksberg,2017,0,0
85-89 år,Frederiksberg,Dragør,2006,0,0
85-89 år,Frederiksberg,Dragør,2007,0,0
85-89 år,Frederiksberg,Dragør,2008,0,0
85-89 år,Frederiksberg,Dragør,2009,0,0
85-89 år,Frederiksberg,Dragør,2010,0,0
85-89 år,Frederiksberg,Dragør,2011,0,0
85-89 år,Frederiksberg,Dragør,2012,0,0
85-89 år,Frederiksberg,Dragør,2013,0,0
85-89 år,Frederiksberg,Dragør,2014,0,0
85-89 år,Frederiksberg,Dragør,2015,0,0
85-89 år,Frederiksberg,Dragør,2016,0,1
85-89 år,Frederiksberg,Dragør,2017,0,0
85-89 år,Frederiksberg,Tårnby,2006,0,0
85-89 år,Frederiksberg,Tårnby,2007,0,1
85-89 år,Frederiksberg,Tårnby,2008,0,0
85-89 år,Frederiksberg,Tårnby,2009,0,1
85-89 år,Frederiksberg,Tårnby,2010,0,0
85-89 år,Frederiksberg,Tårnby,2011,0,0
85-89 år,Frederiksberg,Tårnby,2012,0,0
85-89 år,Frederiksberg,Tårnby,2013,0,0
85-89 år,Frederiksberg,Tårnby,2014,0,0
85-89 år,Frederiksberg,Tårnby,2015,0,1
85-89 år,Frederiksberg,Tårnby,2016,0,0
85-89 år,Frederiksberg,Tårnby,2017,0,0
85-89 år,Frederiksberg,Albertslund,2006,0,0
85-89 år,Frederiksberg,Albertslund,2007,0,0
85-89 år,Frederiksberg,Albertslund,2008,0,0
85-89 år,Frederiksberg,Albertslund,2009,0,0
85-89 år,Frederiksberg,Albertslund,2010,0,0
85-89 år,Frederiksberg,Albertslund,2011,0,0
85-89 år,Frederiksberg,Albertslund,2012,0,0
85-89 år,Frederiksberg,Albertslund,2013,0,0
85-89 år,Frederiksberg,Albertslund,2014,0,0
85-89 år,Frederiksberg,Albertslund,2015,0,0
85-89 år,Frederiksberg,Albertslund,2016,0,0
85-89 år,Frederiksberg,Albertslund,2017,0,2
85-89 år,Frederiksberg,Ballerup,2006,0,0
85-89 år,Frederiksberg,Ballerup,2007,0,0
85-89 år,Frederiksberg,Ballerup,2008,0,0
85-89 år,Frederiksberg,Ballerup,2009,0,0
85-89 år,Frederiksberg,Ballerup,2010,0,0
85-89 år,Frederiksberg,Ballerup,2011,0,1
85-89 år,Frederiksberg,Ballerup,2012,1,1
85-89 år,Frederiksberg,Ballerup,2013,0,0
85-89 år,Frederiksberg,Ballerup,2014,1,0
85-89 år,Frederiksberg,Ballerup,2015,0,0
85-89 år,Frederiksberg,Ballerup,2016,0,0
85-89 år,Frederiksberg,Ballerup,2017,0,0
85-89 år,Frederiksberg,Brøndby,2006,0,0
85-89 år,Frederiksberg,Brøndby,2007,0,0
85-89 år,Frederiksberg,Brøndby,2008,0,0
85-89 år,Frederiksberg,Brøndby,2009,0,0
85-89 år,Frederiksberg,Brøndby,2010,0,0
85-89 år,Frederiksberg,Brøndby,2011,1,0
85-89 år,Frederiksberg,Brøndby,2012,0,0
85-89 år,Frederiksberg,Brøndby,2013,0,1
85-89 år,Frederiksberg,Brøndby,2014,0,0
85-89 år,Frederiksberg,Brøndby,2015,0,0
85-89 år,Frederiksberg,Brøndby,2016,0,0
85-89 år,Frederiksberg,Brøndby,2017,0,0
85-89 år,Frederiksberg,Gentofte,2006,1,1
85-89 år,Frederiksberg,Gentofte,2007,0,0
85-89 år,Frederiksberg,Gentofte,2008,0,1
85-89 år,Frederiksberg,Gentofte,2009,0,0
85-89 år,Frederiksberg,Gentofte,2010,0,0
85-89 år,Frederiksberg,Gentofte,2011,1,0
85-89 år,Frederiksberg,Gentofte,2012,0,0
85-89 år,Frederiksberg,Gentofte,2013,0,0
85-89 år,Frederiksberg,Gentofte,2014,0,0
85-89 år,Frederiksberg,Gentofte,2015,1,0
85-89 år,Frederiksberg,Gentofte,2016,0,0
85-89 år,Frederiksberg,Gentofte,2017,1,0
85-89 år,Frederiksberg,Gladsaxe,2006,0,1
85-89 år,Frederiksberg,Gladsaxe,2007,0,0
85-89 år,Frederiksberg,Gladsaxe,2008,0,1
85-89 år,Frederiksberg,Gladsaxe,2009,0,0
85-89 år,Frederiksberg,Gladsaxe,2010,0,0
85-89 år,Frederiksberg,Gladsaxe,2011,0,0
85-89 år,Frederiksberg,Gladsaxe,2012,0,1
85-89 år,Frederiksberg,Gladsaxe,2013,1,1
85-89 år,Frederiksberg,Gladsaxe,2014,0,0
85-89 år,Frederiksberg,Gladsaxe,2015,0,0
85-89 år,Frederiksberg,Gladsaxe,2016,0,0
85-89 år,Frederiksberg,Gladsaxe,2017,0,0
85-89 år,Frederiksberg,Glostrup,2006,0,2
85-89 år,Frederiksberg,Glostrup,2007,0,0
85-89 år,Frederiksberg,Glostrup,2008,0,0
85-89 år,Frederiksberg,Glostrup,2009,0,0
85-89 år,Frederiksberg,Glostrup,2010,0,0
85-89 år,Frederiksberg,Glostrup,2011,0,0
85-89 år,Frederiksberg,Glostrup,2012,0,0
85-89 år,Frederiksberg,Glostrup,2013,0,0
85-89 år,Frederiksberg,Glostrup,2014,0,0
85-89 år,Frederiksberg,Glostrup,2015,0,0
85-89 år,Frederiksberg,Glostrup,2016,0,0
85-89 år,Frederiksberg,Glostrup,2017,0,0
85-89 år,Frederiksberg,Herlev,2006,0,0
85-89 år,Frederiksberg,Herlev,2007,0,0
85-89 år,Frederiksberg,Herlev,2008,0,0
85-89 år,Frederiksberg,Herlev,2009,0,0
85-89 år,Frederiksberg,Herlev,2010,0,0
85-89 år,Frederiksberg,Herlev,2011,0,0
85-89 år,Frederiksberg,Herlev,2012,0,0
85-89 år,Frederiksberg,Herlev,2013,0,0
85-89 år,Frederiksberg,Herlev,2014,0,0
85-89 år,Frederiksberg,Herlev,2015,0,0
85-89 år,Frederiksberg,Herlev,2016,0,0
85-89 år,Frederiksberg,Herlev,2017,0,1
85-89 år,Frederiksberg,Hvidovre,2006,0,0
85-89 år,Frederiksberg,Hvidovre,2007,0,0
85-89 år,Frederiksberg,Hvidovre,2008,0,1
85-89 år,Frederiksberg,Hvidovre,2009,0,0
85-89 år,Frederiksberg,Hvidovre,2010,0,0
85-89 år,Frederiksberg,Hvidovre,2011,0,0
85-89 år,Frederiksberg,Hvidovre,2012,0,0
85-89 år,Frederiksberg,Hvidovre,2013,0,1
85-89 år,Frederiksberg,Hvidovre,2014,0,0
85-89 år,Frederiksberg,Hvidovre,2015,0,0
85-89 år,Frederiksberg,Hvidovre,2016,0,1
85-89 år,Frederiksberg,Hvidovre,2017,0,0
85-89 år,Frederiksberg,Høje-Taastrup,2006,0,0
85-89 år,Frederiksberg,Høje-Taastrup,2007,0,0
85-89 år,Frederiksberg,Høje-Taastrup,2008,0,0
85-89 år,Frederiksberg,Høje-Taastrup,2009,0,0
85-89 år,Frederiksberg,Høje-Taastrup,2010,0,0
85-89 år,Frederiksberg,Høje-Taastrup,2011,0,0
85-89 år,Frederiksberg,Høje-Taastrup,2012,0,0
85-89 år,Frederiksberg,Høje-Taastrup,2013,0,1
85-89 år,Frederiksberg,Høje-Taastrup,2014,1,0
85-89 år,Frederiksberg,Høje-Taastrup,2015,0,0
85-89 år,Frederiksberg,Høje-Taastrup,2016,1,0
85-89 år,Frederiksberg,Høje-Taastrup,2017,0,0
85-89 år,Frederiksberg,Ishøj,2006,0,0
85-89 år,Frederiksberg,Ishøj,2007,0,0
85-89 år,Frederiksberg,Ishøj,2008,0,0
85-89 år,Frederiksberg,Ishøj,2009,0,0
85-89 år,Frederiksberg,Ishøj,2010,0,0
85-89 år,Frederiksberg,Ishøj,2011,0,0
85-89 år,Frederiksberg,Ishøj,2012,0,0
85-89 år,Frederiksberg,Ishøj,2013,0,0
85-89 år,Frederiksberg,Ishøj,2014,0,0
85-89 år,Frederiksberg,Ishøj,2015,0,0
85-89 år,Frederiksberg,Ishøj,2016,0,0
85-89 år,Frederiksberg,Ishøj,2017,0,0
85-89 år,Frederiksberg,Lyngby-Taarbæk,2006,0,0
85-89 år,Frederiksberg,Lyngby-Taarbæk,2007,1,1
85-89 år,Frederiksberg,Lyngby-Taarbæk,2008,0,0
85-89 år,Frederiksberg,Lyngby-Taarbæk,2009,0,1
85-89 år,Frederiksberg,Lyngby-Taarbæk,2010,0,1
85-89 år,Frederiksberg,Lyngby-Taarbæk,2011,0,0
85-89 år,Frederiksberg,Lyngby-Taarbæk,2012,0,0
85-89 år,Frederiksberg,Lyngby-Taarbæk,2013,0,1
85-89 år,Frederiksberg,Lyngby-Taarbæk,2014,0,0
85-89 år,Frederiksberg,Lyngby-Taarbæk,2015,0,0
85-89 år,Frederiksberg,Lyngby-Taarbæk,2016,0,0
85-89 år,Frederiksberg,Lyngby-Taarbæk,2017,0,0
85-89 år,Frederiksberg,Rødovre,2006,0,0
85-89 år,Frederiksberg,Rødovre,2007,1,1
85-89 år,Frederiksberg,Rødovre,2008,0,0
85-89 år,Frederiksberg,Rødovre,2009,0,1
85-89 år,Frederiksberg,Rødovre,2010,0,1
85-89 år,Frederiksberg,Rødovre,2011,0,0
85-89 år,Frederiksberg,Rødovre,2012,0,0
85-89 år,Frederiksberg,Rødovre,2013,0,0
85-89 år,Frederiksberg,Rødovre,2014,0,0
85-89 år,Frederiksberg,Rødovre,2015,0,1
85-89 år,Frederiksberg,Rødovre,2016,0,0
85-89 år,Frederiksberg,Rødovre,2017,0,0
85-89 år,Frederiksberg,Vallensbæk,2006,0,0
85-89 år,Frederiksberg,Vallensbæk,2007,0,0
85-89 år,Frederiksberg,Vallensbæk,2008,0,0
85-89 år,Frederiksberg,Vallensbæk,2009,0,0
85-89 år,Frederiksberg,Vallensbæk,2010,0,0
85-89 år,Frederiksberg,Vallensbæk,2011,0,0
85-89 år,Frederiksberg,Vallensbæk,2012,0,0
85-89 år,Frederiksberg,Vallensbæk,2013,0,0
85-89 år,Frederiksberg,Vallensbæk,2014,0,0
85-89 år,Frederiksberg,Vallensbæk,2015,0,0
85-89 år,Frederiksberg,Vallensbæk,2016,0,0
85-89 år,Frederiksberg,Vallensbæk,2017,0,0
85-89 år,Frederiksberg,Allerød,2006,0,0
85-89 år,Frederiksberg,Allerød,2007,0,1
85-89 år,Frederiksberg,Allerød,2008,0,0
85-89 år,Frederiksberg,Allerød,2009,0,0
85-89 år,Frederiksberg,Allerød,2010,0,0
85-89 år,Frederiksberg,Allerød,2011,0,0
85-89 år,Frederiksberg,Allerød,2012,0,0
85-89 år,Frederiksberg,Allerød,2013,0,0
85-89 år,Frederiksberg,Allerød,2014,1,0
85-89 år,Frederiksberg,Allerød,2015,0,0
85-89 år,Frederiksberg,Allerød,2016,0,0
85-89 år,Frederiksberg,Allerød,2017,0,0
85-89 år,Frederiksberg,Egedal,2006,0,0
85-89 år,Frederiksberg,Egedal,2007,0,0
85-89 år,Frederiksberg,Egedal,2008,0,0
85-89 år,Frederiksberg,Egedal,2009,0,0
85-89 år,Frederiksberg,Egedal,2010,0,0
85-89 år,Frederiksberg,Egedal,2011,0,0
85-89 år,Frederiksberg,Egedal,2012,0,0
85-89 år,Frederiksberg,Egedal,2013,0,0
85-89 år,Frederiksberg,Egedal,2014,0,0
85-89 år,Frederiksberg,Egedal,2015,0,0
85-89 år,Frederiksberg,Egedal,2016,0,0
85-89 år,Frederiksberg,Egedal,2017,0,0
85-89 år,Frederiksberg,Fredensborg,2006,1,0
85-89 år,Frederiksberg,Fredensborg,2007,0,0
85-89 år,Frederiksberg,Fredensborg,2008,0,0
85-89 år,Frederiksberg,Fredensborg,2009,0,0
85-89 år,Frederiksberg,Fredensborg,2010,0,0
85-89 år,Frederiksberg,Fredensborg,2011,0,1
85-89 år,Frederiksberg,Fredensborg,2012,0,0
85-89 år,Frederiksberg,Fredensborg,2013,0,0
85-89 år,Frederiksberg,Fredensborg,2014,0,0
85-89 år,Frederiksberg,Fredensborg,2015,0,1
85-89 år,Frederiksberg,Fredensborg,2016,0,0
85-89 år,Frederiksberg,Fredensborg,2017,0,0
85-89 år,Frederiksberg,Frederikssund,2006,0,0
85-89 år,Frederiksberg,Frederikssund,2007,0,0
85-89 år,Frederiksberg,Frederikssund,2008,0,0
85-89 år,Frederiksberg,Frederikssund,2009,0,0
85-89 år,Frederiksberg,Frederikssund,2010,0,0
85-89 år,Frederiksberg,Frederikssund,2011,0,0
85-89 år,Frederiksberg,Frederikssund,2012,0,0
85-89 år,Frederiksberg,Frederikssund,2013,1,0
85-89 år,Frederiksberg,Frederikssund,2014,0,0
85-89 år,Frederiksberg,Frederikssund,2015,0,0
85-89 år,Frederiksberg,Frederikssund,2016,0,0
85-89 år,Frederiksberg,Frederikssund,2017,0,0
85-89 år,Frederiksberg,Furesø,2006,0,0
85-89 år,Frederiksberg,Furesø,2007,0,0
85-89 år,Frederiksberg,Furesø,2008,0,0
85-89 år,Frederiksberg,Furesø,2009,0,0
85-89 år,Frederiksberg,Furesø,2010,0,0
85-89 år,Frederiksberg,Furesø,2011,1,1
85-89 år,Frederiksberg,Furesø,2012,0,0
85-89 år,Frederiksberg,Furesø,2013,0,0
85-89 år,Frederiksberg,Furesø,2014,0,1
85-89 år,Frederiksberg,Furesø,2015,0,0
85-89 år,Frederiksberg,Furesø,2016,0,0
85-89 år,Frederiksberg,Furesø,2017,0,0
85-89 år,Frederiksberg,Gribskov,2006,0,1
85-89 år,Frederiksberg,Gribskov,2007,0,0
85-89 år,Frederiksberg,Gribskov,2008,0,0
85-89 år,Frederiksberg,Gribskov,2009,0,0
85-89 år,Frederiksberg,Gribskov,2010,0,1
85-89 år,Frederiksberg,Gribskov,2011,0,0
85-89 år,Frederiksberg,Gribskov,2012,0,0
85-89 år,Frederiksberg,Gribskov,2013,0,0
85-89 år,Frederiksberg,Gribskov,2014,0,0
85-89 år,Frederiksberg,Gribskov,2015,0,0
85-89 år,Frederiksberg,Gribskov,2016,0,2
85-89 år,Frederiksberg,Gribskov,2017,0,0
85-89 år,Frederiksberg,Halsnæs,2006,0,0
85-89 år,Frederiksberg,Halsnæs,2007,0,0
85-89 år,Frederiksberg,Halsnæs,2008,0,0
85-89 år,Frederiksberg,Halsnæs,2009,0,0
85-89 år,Frederiksberg,Halsnæs,2010,0,1
85-89 år,Frederiksberg,Halsnæs,2011,0,0
85-89 år,Frederiksberg,Halsnæs,2012,0,0
85-89 år,Frederiksberg,Halsnæs,2013,1,0
85-89 år,Frederiksberg,Halsnæs,2014,0,0
85-89 år,Frederiksberg,Halsnæs,2015,0,0
85-89 år,Frederiksberg,Halsnæs,2016,0,0
85-89 år,Frederiksberg,Halsnæs,2017,0,0
85-89 år,Frederiksberg,Helsingør,2006,0,0
85-89 år,Frederiksberg,Helsingør,2007,0,1
85-89 år,Frederiksberg,Helsingør,2008,0,0
85-89 år,Frederiksberg,Helsingør,2009,0,0
85-89 år,Frederiksberg,Helsingør,2010,0,0
85-89 år,Frederiksberg,Helsingør,2011,0,0
85-89 år,Frederiksberg,Helsingør,2012,0,0
85-89 år,Frederiksberg,Helsingør,2013,0,0
85-89 år,Frederiksberg,Helsingør,2014,0,1
85-89 år,Frederiksberg,Helsingør,2015,0,0
85-89 år,Frederiksberg,Helsingør,2016,0,0
85-89 år,Frederiksberg,Helsingør,2017,0,0
85-89 år,Frederiksberg,Hillerød,2006,0,0
85-89 år,Frederiksberg,Hillerød,2007,0,0
85-89 år,Frederiksberg,Hillerød,2008,0,0
85-89 år,Frederiksberg,Hillerød,2009,0,1
85-89 år,Frederiksberg,Hillerød,2010,0,0
85-89 år,Frederiksberg,Hillerød,2011,0,0
85-89 år,Frederiksberg,Hillerød,2012,0,0
85-89 år,Frederiksberg,Hillerød,2013,0,0
85-89 år,Frederiksberg,Hillerød,2014,0,0
85-89 år,Frederiksberg,Hillerød,2015,0,0
85-89 år,Frederiksberg,Hillerød,2016,0,0
85-89 år,Frederiksberg,Hillerød,2017,1,0
85-89 år,Frederiksberg,Hørsholm,2006,0,0
85-89 år,Frederiksberg,Hørsholm,2007,0,1
85-89 år,Frederiksberg,Hørsholm,2008,0,0
85-89 år,Frederiksberg,Hørsholm,2009,0,0
85-89 år,Frederiksberg,Hørsholm,2010,0,0
85-89 år,Frederiksberg,Hørsholm,2011,0,0
85-89 år,Frederiksberg,Hørsholm,2012,0,0
85-89 år,Frederiksberg,Hørsholm,2013,0,0
85-89 år,Frederiksberg,Hørsholm,2014,0,0
85-89 år,Frederiksberg,Hørsholm,2015,0,0
